date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,currency,change,changePercent,label,changeOverTime
2008-07-11,27.95,28.84,28.51,27.64,1233164,3.91,3.95,3.99,3.94,8833946,,-0.0925,-2.3121,"Jul 11, 08",1.94644
2008-07-14,28.77,28.17,28.62,28.2,2596984,4.03,3.9,4.18,3.9,18271941,,0.0893,2.2408,"Jul 14, 08",1.936599
2008-07-15,29.03,28.03,29.43,28.1,1862807,4.16,3.97,4.18,3.99,12974293,,-0.0149,-0.3655,"Jul 15, 08",1.937219
2008-07-16,29.26,28.5,29.59,28.52,1375845,4.16,4.01,4.18,3.96,9602674,,0.0571,1.4554,"Jul 16, 08",1.981221
2008-07-17,28.92,28.73,28.94,27.7,1377529,4.04,4.0,4.11,3.96,10026963,,-0.0473,-1.2152,"Jul 17, 08",1.99156
2008-07-18,28.2,29.05,29.07,27.39,1443684,3.88,4.13,4.05,3.91,9794468,,-0.0996,-2.5709,"Jul 18, 08",1.868617
2008-07-21,28.33,27.05,27.85,27.2,1343912,3.95,3.88,4.07,3.84,9267973,,0.0371,0.9601,"Jul 21, 08",1.926543
2008-07-22,27.31,28.43,28.42,27.67,2403214,3.9,4.07,4.02,3.91,17274270,,-0.019,-0.4842,"Jul 22, 08",1.957461
2008-07-23,29.35,27.57,29.4,28.15,1522474,4.0,3.93,4.16,3.97,10989158,,0.1125,2.8703,"Jul 23, 08",2.020274
2008-07-24,27.18,28.8,29.05,26.95,1857149,3.91,4.03,4.01,3.89,13334801,,-0.1796,-4.4973,"Jul 24, 08",1.847157
2008-07-25,28.29,28.47,28.96,27.25,3895787,4.04,4.17,4.26,3.98,27893886,,0.17,4.33,"Jul 25, 08",1.965462
2008-07-28,29.23,29.0,29.77,27.85,1923935,4.24,4.0,4.19,4.0,13111467,,0.1164,2.9,"Jul 28, 08",2.11071
2008-07-29,31.33,30.32,31.54,29.09,2828071,4.46,4.33,4.67,4.19,20268476,,0.3483,8.6433,"Jul 29, 08",2.274402
2008-07-30,31.31,31.62,32.51,30.38,1371197,4.56,4.6,4.64,4.3,9305123,,-0.0756,-1.677,"Jul 30, 08",2.266711
2008-07-31,31.89,31.77,32.07,30.62,2080298,4.6,4.37,4.64,4.51,14974567,,0.0516,1.2208,"Jul 31, 08",2.26493
2008-08-01,30.33,30.93,30.9,29.66,2602028,4.25,4.49,4.41,4.14,18305794,,-0.2465,-5.4395,"Aug 1, 08",2.143767
2008-08-04,30.07,30.61,31.3,30.5,1740950,4.29,4.45,4.5,4.39,12157544,,0.0909,2.133,"Aug 4, 08",2.14713
2008-08-05,30.85,31.45,30.83,30.8,1215327,4.43,4.37,4.46,4.39,8513191,,0.0088,0.2091,"Aug 5, 08",2.21477
2008-08-06,30.0,30.65,30.73,30.66,1152122,4.44,4.4,4.39,4.41,7991116,,0.016,0.3685,"Aug 6, 08",2.193153
2008-08-07,31.37,30.26,32.24,30.14,1463706,4.4,4.45,4.63,4.28,10443196,,0.0682,1.596,"Aug 7, 08",2.223516
2008-08-08,32.18,31.9,31.92,31.1,1333741,4.44,4.52,4.74,4.4,9441550,,0.0853,2.0115,"Aug 8, 08",2.337691
2008-08-11,32.7,31.78,32.9,32.01,2051011,4.7,4.48,4.63,4.4,14591368,,0.1668,3.753,"Aug 11, 08",2.450829
2008-08-12,31.33,33.45,33.36,31.69,1293237,4.4,4.63,4.65,4.57,8893971,,-0.2028,-4.3616,"Aug 12, 08",2.297971
2008-08-13,31.7,32.02,31.61,31.44,1333792,4.47,4.53,4.46,4.33,9419525,,0.05,1.15,"Aug 13, 08",2.296016
2008-08-14,31.87,31.5,32.65,31.21,1983578,4.62,4.6,4.82,4.51,14089484,,0.1002,2.2122,"Aug 14, 08",2.44873
2008-08-15,32.64,32.95,33.56,31.08,1433725,4.67,4.79,4.67,4.47,9911105,,-0.0861,-1.8266,"Aug 15, 08",2.336496
2008-08-18,31.26,31.68,31.71,31.7,1147014,4.47,4.6,4.6,4.42,7758411,,-0.0987,-2.229,"Aug 18, 08",2.277246
2008-08-19,31.37,31.24,31.52,31.09,878299,4.4,4.48,4.59,4.47,6271017,,-0.0705,-1.6178,"Aug 19, 08",2.276991
2008-08-20,30.71,30.56,31.28,30.06,747042,4.44,4.38,4.42,4.31,5294684,,0.0614,1.3976,"Aug 20, 08",2.234874
2008-08-21,31.0,30.7,31.22,30.9,782379,4.31,4.3,4.42,4.45,5469400,,-0.0764,-1.7278,"Aug 21, 08",2.237241
2008-08-22,31.99,31.0,31.31,30.23,793388,4.52,4.5,4.6,4.32,5554776,,0.0963,2.2294,"Aug 22, 08",2.331368
2008-08-25,30.21,30.45,32.07,31.21,852535,4.38,4.54,4.55,4.48,5966075,,-0.1039,-2.3315,"Aug 25, 08",2.209762
2008-08-26,30.56,30.58,30.8,30.76,1484844,4.3,4.35,4.45,4.38,10724347,,0.0222,0.514,"Aug 26, 08",2.175157
2008-08-27,31.71,30.17,32.0,29.98,936297,4.45,4.34,4.46,4.38,6311618,,0.0817,1.855,"Aug 27, 08",2.289667
2008-08-28,31.48,31.76,31.9,30.88,1294551,4.67,4.51,4.6,4.46,8897096,,0.072,1.6387,"Aug 28, 08",2.30109
2008-08-29,31.9,32.66,31.68,30.72,621328,4.53,4.63,4.58,4.54,4420347,,-0.04,-0.9358,"Aug 29, 08",2.26925
2008-09-02,32.34,31.83,32.0,31.95,1290759,4.61,4.65,4.65,4.5,9118196,,0.0,0.0,"Sep 2, 08",2.26947
2008-09-03,31.45,31.46,32.3,31.07,795976,4.5,4.62,4.63,4.5,5532744,,0.01,0.232,"Sep 3, 08",2.289719
2008-09-04,31.35,30.97,32.2,30.85,1903910,4.31,4.42,4.5,4.45,13225197,,-0.1528,-3.4792,"Sep 4, 08",2.15755
2008-09-05,30.32,29.9,30.59,29.66,1590171,4.28,4.35,4.45,4.21,11270158,,-0.03,-0.7211,"Sep 5, 08",2.23067
2008-09-08,30.98,31.11,31.92,30.78,1593212,4.51,4.51,4.6,4.42,11418576,,0.07,1.6625,"Sep 8, 08",2.226985
2008-09-09,29.37,30.96,31.2,29.95,1347357,4.18,4.3,4.43,4.3,9493964,,-0.2095,-4.863,"Sep 9, 08",2.121957
2008-09-10,30.03,29.54,30.52,28.48,1309108,4.18,4.17,4.31,4.13,8874243,,0.0015,0.0346,"Sep 10, 08",2.108516
2008-09-11,29.68,29.08,29.07,28.53,1216829,4.31,4.07,4.23,4.0,8764606,,0.0118,0.29,"Sep 11, 08",2.130439
2008-09-12,29.76,29.09,30.3,28.34,1069224,4.35,4.23,4.41,4.07,7683592,,0.0924,2.1638,"Sep 12, 08",2.143582
2008-09-15,28.35,30.5,30.86,28.08,983243,4.02,4.36,4.51,4.0,6640267,,-0.196,-4.6275,"Sep 15, 08",1.994198
2008-09-16,29.48,28.58,29.16,28.71,1613368,4.09,4.0,4.2,3.95,10931503,,0.05,1.2666,"Sep 16, 08",2.018805
2008-09-17,29.96,29.37,30.2,29.0,1637063,4.29,4.11,4.27,4.0,11925128,,0.0585,1.4359,"Sep 17, 08",2.120105
2008-09-18,31.86,29.32,31.65,29.39,2657572,4.52,4.23,4.52,4.25,18466124,,0.3147,7.8906,"Sep 18, 08",2.364226
2008-09-19,32.17,33.0,34.63,31.77,2198415,4.73,4.58,5.06,4.43,15041355,,0.1331,3.0189,"Sep 19, 08",2.46645
2008-09-22,32.32,31.9,33.4,32.42,1009011,4.75,4.63,4.6,4.64,7265606,,-0.0333,-0.75,"Sep 22, 08",2.440855
2008-09-23,31.96,33.0,33.3,32.7,864109,4.6,4.74,4.77,4.55,6072341,,-0.0262,-0.5833,"Sep 23, 08",2.439928
2008-09-24,32.08,31.56,33.66,31.43,877343,4.54,4.6,4.69,4.37,6174460,,0.0351,0.7875,"Sep 24, 08",2.41807
2008-09-25,34.58,33.35,33.5,31.72,924061,4.92,4.7,4.81,4.63,6260816,,0.1776,3.8238,"Sep 25, 08",2.501661
2008-09-26,33.84,32.36,34.05,32.77,566553,4.8,4.79,4.74,4.6,4094462,,-0.0145,-0.3099,"Sep 26, 08",2.559042
2008-09-29,32.7,33.47,34.33,32.1,1171872,4.65,4.69,4.8,4.63,8246142,,-0.1866,-4.052,"Sep 29, 08",2.425418
2008-09-30,31.95,33.13,33.52,30.37,1583752,4.44,4.73,4.68,4.4,10781254,,-0.1078,-2.3801,"Sep 30, 08",2.32645
2008-10-01,30.05,31.74,31.94,30.15,970699,4.5,4.45,4.52,4.36,6697636,,-0.13,-2.8234,"Oct 1, 08",2.231465
2008-10-02,30.4,30.6,31.0,29.39,773418,4.23,4.37,4.35,4.19,5408089,,-0.1062,-2.4961,"Oct 2, 08",2.122086
2008-10-03,30.24,29.26,32.0,29.7,721506,4.15,4.21,4.52,4.1,5114163,,-0.0472,-1.1433,"Oct 3, 08",2.081441
2008-10-06,27.33,27.0,28.13,25.68,4168884,3.8,3.8,3.96,3.7,28846097,,-0.3645,-8.6024,"Oct 6, 08",1.877432
2008-10-07,23.25,27.96,27.79,22.65,1836679,3.24,3.91,3.92,3.18,12740170,,-0.627,-16.56,"Oct 7, 08",1.377684
2008-10-08,23.35,22.27,24.18,22.0,2055781,3.33,3.24,3.55,3.18,14217762,,0.0624,1.9952,"Oct 8, 08",1.40933
2008-10-09,23.96,22.78,24.7,23.6,1860447,3.3,3.28,3.45,3.29,12624780,,0.0289,0.9184,"Oct 9, 08",1.440277
2008-10-10,24.68,22.91,25.77,22.02,1385655,3.47,3.33,3.71,3.1,9629589,,0.2019,5.9855,"Oct 10, 08",1.639596
2008-10-13,25.5,25.81,27.5,25.96,1241629,3.79,3.63,3.89,3.62,8427871,,0.1589,4.7757,"Oct 13, 08",1.695706
2008-10-14,24.66,27.05,26.38,24.56,1415394,3.51,3.8,3.78,3.44,9899275,,-0.1973,-5.5214,"Oct 14, 08",1.568778
2008-10-15,22.57,24.61,24.92,23.03,779008,3.25,3.46,3.45,3.26,5506291,,-0.2293,-6.4175,"Oct 15, 08",1.384415
2008-10-16,23.94,23.9,24.35,22.01,1408466,3.43,3.43,3.45,3.2,10000023,,0.1388,4.2638,"Oct 16, 08",1.51416
2008-10-17,23.4,23.59,24.49,22.52,945355,3.34,3.34,3.48,3.25,6872758,,-0.0215,-0.6548,"Oct 17, 08",1.465435
2008-10-20,24.0,24.4,25.83,22.48,1320474,3.5,3.45,3.69,3.34,9127459,,0.0737,2.187,"Oct 20, 08",1.571862
2008-10-21,21.19,24.3,24.1,20.85,2183342,3.02,3.39,3.4,3.01,15580195,,-0.4309,-12.5442,"Oct 21, 08",1.200798
2008-10-22,20.8,21.52,22.28,20.22,1853485,3.01,3.08,3.19,2.98,12943243,,-0.0219,-0.7507,"Oct 22, 08",1.20811
2008-10-23,21.42,20.87,21.54,20.62,1668689,3.03,2.95,3.06,3.01,11634404,,0.0135,0.4403,"Oct 23, 08",1.230856
2008-10-24,19.67,20.35,20.8,19.32,1790920,2.75,2.94,3.03,2.82,12618593,,-0.2647,-9.0162,"Oct 24, 08",1.027751
2008-10-27,18.07,19.87,20.05,18.0,1494738,2.56,2.74,2.92,2.57,10604659,,-0.1482,-5.4099,"Oct 27, 08",0.902645
2008-10-28,20.78,18.41,21.35,18.75,2124450,2.98,2.71,3.01,2.69,15225429,,0.3889,14.7639,"Oct 28, 08",1.197016
2008-10-29,22.57,20.89,23.0,20.0,1521029,3.14,3.02,3.38,2.88,10584459,,0.17,5.9647,"Oct 29, 08",1.332652
2008-10-30,23.05,23.33,24.1,22.92,1233950,3.32,3.37,3.47,3.26,8628830,,0.1527,4.776,"Oct 30, 08",1.431673
2008-10-31,25.96,23.19,26.51,22.99,1573722,3.65,3.33,3.64,3.3,11048288,,0.2899,8.96,"Oct 31, 08",1.686399
2008-11-03,23.7,25.54,25.55,23.39,1369640,3.43,3.5,3.68,3.3,9707935,,-0.2,-5.7729,"Nov 3, 08",1.534237
2008-11-04,24.68,24.3,25.51,23.0,796696,3.55,3.4,3.57,3.37,5567916,,0.0983,2.9791,"Nov 4, 08",1.563966
2008-11-05,23.95,24.0,24.1,23.34,861391,3.37,3.6,3.47,3.35,5894301,,-0.1537,-4.5124,"Nov 5, 08",1.43695
2008-11-06,22.36,22.6,23.9,21.41,998767,3.19,3.3,3.31,3.07,6915444,,-0.2193,-6.5987,"Nov 6, 08",1.3013
2008-11-07,21.96,22.18,22.37,21.49,790356,3.16,3.1,3.27,3.19,5636373,,0.0543,1.8436,"Nov 7, 08",1.322824
2008-11-10,21.63,22.6,23.51,21.21,439005,3.14,3.21,3.37,3.03,3088013,,-0.0479,-1.5605,"Nov 10, 08",1.284517
2008-11-11,22.26,22.19,23.05,21.05,649384,3.21,3.06,3.32,3.12,4541109,,0.07,2.3393,"Nov 11, 08",1.34929
2008-11-12,20.9,21.75,22.87,21.2,622105,2.99,3.21,3.21,3.05,4394349,,-0.1916,-6.1279,"Nov 12, 08",1.22515
2008-11-13,24.89,21.17,25.26,20.96,1966961,3.61,3.05,3.5,3.03,13767442,,0.5419,18.552,"Nov 13, 08",1.587649
2008-11-14,22.65,24.27,24.89,22.82,1304788,3.23,3.47,3.49,3.27,9278553,,-0.336,-9.9585,"Nov 14, 08",1.335594
2008-11-17,21.95,22.78,22.3,21.88,1055944,3.19,3.29,3.25,3.0,7200743,,-0.1142,-3.5561,"Nov 17, 08",1.258574
2008-11-18,22.37,21.51,22.0,21.2,1004635,3.07,3.07,3.16,3.06,7023665,,0.03,0.9457,"Nov 18, 08",1.31902
2008-11-19,21.4,21.66,22.8,20.75,1068799,2.99,3.14,3.24,2.95,7499093,,-0.1309,-4.2198,"Nov 19, 08",1.207428
2008-11-20,19.26,21.24,21.2,18.9,1724764,2.75,2.91,3.01,2.79,12173486,,-0.2715,-9.09,"Nov 20, 08",1.021228
2008-11-21,20.02,19.0,20.08,18.3,1674249,2.93,2.72,2.99,2.7,11736070,,0.1863,7.0513,"Nov 21, 08",1.121739
2008-11-24,22.73,20.91,23.7,20.76,1976761,3.23,2.97,3.28,2.86,13930555,,0.3247,11.2276,"Nov 24, 08",1.407234
2008-11-25,21.72,23.0,22.35,21.13,1081918,3.16,3.17,3.18,2.94,7464471,,-0.0866,-2.7079,"Nov 25, 08",1.284639
2008-11-26,23.34,21.4,23.49,21.4,1190424,3.3,3.07,3.39,3.1,8169990,,0.1776,5.971,"Nov 26, 08",1.44832
2008-11-28,23.56,23.0,23.57,22.64,405787,3.4,3.35,3.35,3.29,2817747,,0.0162,0.4907,"Nov 28, 08",1.441296
2008-12-01,22.93,23.1,22.9,22.86,1042177,3.24,3.26,3.41,3.17,7353668,,-0.1359,-4.2912,"Dec 1, 08",1.348995
2008-12-02,23.85,22.73,23.59,22.83,1002520,3.48,3.2,3.52,3.23,6885733,,0.1675,5.4252,"Dec 2, 08",1.502217
2008-12-03,23.97,23.19,24.47,22.91,894741,3.5,3.3,3.54,3.24,6286340,,0.0857,2.6314,"Dec 3, 08",1.556421
2008-12-04,23.51,23.34,24.95,23.75,975091,3.32,3.33,3.52,3.29,6771746,,-0.0955,-2.7881,"Dec 4, 08",1.462446
2008-12-05,25.44,23.94,26.16,22.99,1328968,3.72,3.35,3.78,3.27,9356301,,0.3,9.4793,"Dec 5, 08",1.707076
2008-12-08,26.05,25.0,25.83,25.21,1420585,3.67,3.57,3.86,3.56,10238904,,0.0349,0.9569,"Dec 8, 08",1.71724
2008-12-09,29.39,26.04,29.7,25.65,2675482,4.17,3.7,4.21,3.71,18044185,,0.3756,10.4137,"Dec 9, 08",2.016265
2008-12-10,29.69,29.32,29.36,28.4,1331628,4.18,4.14,4.15,4.14,9041368,,0.0583,1.435,"Dec 10, 08",2.006783
2008-12-11,28.21,27.99,29.6,28.4,1865699,4.14,4.06,4.32,4.06,12997567,,-0.049,-1.2131,"Dec 11, 08",1.968456
2008-12-12,28.61,29.01,29.87,28.12,815072,4.14,4.18,4.18,3.95,5539913,,0.0555,1.3607,"Dec 12, 08",2.022359
2008-12-15,29.04,27.8,29.22,28.8,702696,4.16,4.12,4.3,4.02,4980454,,-0.0029,-0.0742,"Dec 15, 08",2.077496
2008-12-16,29.1,30.0,29.9,29.31,1435143,4.21,4.18,4.32,4.18,10154486,,0.023,0.5701,"Dec 16, 08",2.064485
2008-12-17,28.88,29.66,29.97,28.23,886808,4.19,4.2,4.2,4.02,6102929,,0.02,0.5098,"Dec 17, 08",2.048608
2008-12-18,28.54,28.8,30.23,28.3,780976,4.07,4.26,4.21,4.03,5588707,,-0.0822,-1.9175,"Dec 18, 08",2.012862
2008-12-19,28.32,29.94,29.0,28.04,2215296,3.99,4.3,4.27,4.0,15633627,,-0.0807,-1.9873,"Dec 19, 08",1.991891
2008-12-22,28.56,28.28,28.5,27.64,1217638,4.08,4.19,4.17,3.93,8616614,,0.0336,0.8525,"Dec 22, 08",1.983651
2008-12-23,27.8,28.84,28.5,27.34,878175,4.05,4.14,4.11,3.92,6213540,,-0.11,-2.8343,"Dec 23, 08",1.909626
2008-12-24,28.65,27.71,28.71,28.01,321572,3.96,3.88,4.06,4.03,2245393,,0.0373,0.999,"Dec 24, 08",1.969967
2008-12-26,28.98,28.28,29.28,27.0,351677,4.23,3.88,4.12,3.98,2577203,,0.15,3.9641,"Dec 26, 08",2.030141
2008-12-29,28.36,29.43,31.08,28.2,1289084,4.09,4.21,4.3,4.09,9029094,,-0.0764,-1.9228,"Dec 29, 08",1.963177
2008-12-30,29.09,29.06,29.31,28.77,481138,4.23,4.1,4.25,4.07,3406719,,0.1082,2.734,"Dec 30, 08",2.121819
2008-12-31,30.21,28.93,31.79,28.94,916838,4.47,4.21,4.36,4.21,6473275,,0.181,4.3004,"Dec 31, 08",2.21498
2009-01-02,31.1,29.91,30.7,30.5,985178,4.28,4.31,4.52,4.2,6739569,,-0.003,-0.0684,"Jan 2, 09",2.250374
2009-01-05,33.49,31.77,32.93,31.01,1928206,4.63,4.38,4.59,4.4,13557081,,0.305,7.1371,"Jan 5, 09",2.415337
2009-01-06,34.07,33.11,33.9,33.36,1789600,4.91,4.71,4.79,4.8,12268684,,0.1458,3.267,"Jan 6, 09",2.543386
2009-01-07,33.89,33.74,33.89,32.0,1461261,4.68,4.94,4.8,4.73,10279428,,-0.034,-0.706,"Jan 7, 09",2.544376
2009-01-08,34.51,33.46,34.73,32.4,1176021,4.87,4.85,4.9,4.69,8529323,,0.0652,1.4064,"Jan 8, 09",2.518394
2009-01-09,33.29,34.95,33.72,33.06,841326,4.61,4.92,4.81,4.77,5824250,,-0.1299,-2.6947,"Jan 9, 09",2.413592
2009-01-12,31.64,33.64,32.82,31.0,975349,4.67,4.7,4.83,4.6,6714695,,-0.15,-3.2839,"Jan 12, 09",2.34754
2009-01-13,31.66,32.13,31.72,30.79,1129015,4.51,4.45,4.71,4.51,7962867,,-0.0399,-0.9062,"Jan 13, 09",2.284139
2009-01-14,30.12,30.98,31.57,29.43,1355488,4.24,4.41,4.45,4.23,9301601,,-0.2,-4.5728,"Jan 14, 09",2.168944
2009-01-15,32.57,30.25,33.31,30.27,1098342,4.55,4.35,4.77,4.3,7497494,,0.3077,7.1473,"Jan 15, 09",2.367629
2009-01-16,32.15,32.89,33.4,31.59,958442,4.59,4.66,4.66,4.41,6896921,,-0.0515,-1.1402,"Jan 16, 09",2.325796
2009-01-20,30.77,32.0,32.61,30.79,811350,4.41,4.57,4.65,4.39,5863755,,-0.2068,-4.6168,"Jan 20, 09",2.21403
2009-01-21,31.46,30.45,32.02,29.61,1164623,4.57,4.37,4.42,4.19,8208615,,0.1242,2.986,"Jan 21, 09",2.304189
2009-01-22,32.05,30.9,31.8,30.2,1069710,4.45,4.44,4.59,4.36,7283983,,0.0215,0.4998,"Jan 22, 09",2.27879
2009-01-23,30.55,31.37,32.05,30.23,1414479,4.47,4.5,4.57,4.5,9524006,,-0.0572,-1.321,"Jan 23, 09",2.25914
2009-01-26,30.77,31.3,31.2,30.09,2289662,4.45,4.56,4.63,4.22,15905711,,-0.0416,-0.9812,"Jan 26, 09",2.264657
2009-01-27,36.18,34.11,36.4,34.45,8753778,5.19,4.72,5.08,4.7,61596464,,0.6816,15.8841,"Jan 27, 09",2.772212
2009-01-28,36.66,35.14,37.93,36.28,2634712,5.2,5.0,5.34,5.13,18639673,,0.1959,3.9671,"Jan 28, 09",2.866275
2009-01-29,38.7,36.3,38.0,36.58,3594309,5.43,5.07,5.53,5.09,25312377,,0.1049,2.069,"Jan 29, 09",2.891222
2009-01-30,36.55,36.49,38.17,37.05,2754514,5.32,5.31,5.39,5.3,19501900,,-0.1107,-2.0847,"Jan 30, 09",2.881092
2009-02-02,38.61,35.67,37.7,35.6,2254222,5.53,5.14,5.41,5.11,15605876,,0.1196,2.269,"Feb 2, 09",2.928535
2009-02-03,37.49,38.55,38.38,36.0,2550406,5.33,5.44,5.38,5.24,17499014,,-0.03,-0.5696,"Feb 3, 09",2.978932
2009-02-04,38.09,37.0,39.52,36.42,2123451,5.41,5.34,5.61,5.19,15117770,,0.0159,0.3099,"Feb 4, 09",3.0258
2009-02-05,37.48,36.5,38.09,37.1,2043687,5.6,5.21,5.38,5.24,14418881,,0.0911,1.72,"Feb 5, 09",2.979416
2009-02-06,38.0,38.11,38.1,36.95,3087758,5.51,5.3,5.3,5.3,21274555,,-0.0693,-1.2681,"Feb 6, 09",2.994475
2009-02-09,38.57,38.21,37.0,36.36,1626611,5.35,5.52,5.42,5.3,11007510,,-0.0086,-0.1636,"Feb 9, 09",3.003304
2009-02-10,37.48,37.83,37.7,37.15,2457390,5.35,5.39,5.51,5.33,16681347,,-0.11,-2.1456,"Feb 10, 09",2.837651
2009-02-11,36.86,37.34,38.0,35.71,1923923,5.43,5.34,5.22,5.12,13585611,,0.0,0.0,"Feb 11, 09",2.930637
2009-02-12,38.09,37.8,38.0,37.8,3022254,5.55,5.31,5.6,5.33,20967508,,0.2526,4.8946,"Feb 12, 09",3.093847
2009-02-13,39.42,40.0,40.29,38.98,3000395,5.73,5.52,5.62,5.62,20871266,,0.0873,1.634,"Feb 13, 09",3.103058
2009-02-17,37.32,38.61,39.26,37.16,2171457,5.56,5.49,5.66,5.4,15843328,,-0.1896,-3.565,"Feb 17, 09",3.068183
2009-02-18,37.0,39.15,37.93,38.0,1929795,5.31,5.34,5.61,5.45,13559469,,-0.0323,-0.6076,"Feb 18, 09",2.982339
2009-02-19,38.89,38.28,39.29,38.39,2176274,5.5,5.49,5.68,5.4,14995337,,0.0134,0.2484,"Feb 19, 09",3.003267
2009-02-20,37.0,38.23,39.18,37.27,1689097,5.37,5.33,5.4,5.4,11517558,,-0.0418,-0.8123,"Feb 20, 09",2.903864
2009-02-23,36.39,38.42,38.37,36.8,2088313,5.17,5.53,5.47,5.26,14684631,,-0.1815,-3.3664,"Feb 23, 09",2.761468
2009-02-24,37.14,35.65,37.6,35.8,2120335,5.39,5.32,5.36,5.14,14589833,,0.0688,1.3774,"Feb 24, 09",2.808695
2009-02-25,36.61,37.97,38.53,37.1,2377298,5.28,5.36,5.56,5.23,16325959,,-0.0403,-0.7821,"Feb 25, 09",2.788935
2009-02-26,36.21,36.04,37.92,36.0,1608206,5.33,5.13,5.37,5.1,10780963,,-0.0015,-0.0296,"Feb 26, 09",2.882785
2009-02-27,37.92,37.34,38.1,35.81,1343917,5.25,5.15,5.38,5.14,9171121,,0.0677,1.3394,"Feb 27, 09",2.909172
2009-03-02,35.28,36.4,36.45,34.91,2369728,5.07,5.31,5.27,4.89,16289316,,-0.27,-5.2749,"Mar 2, 09",2.677371
2009-03-03,36.64,35.04,39.41,35.09,7407114,5.34,5.0,5.74,4.9,53707966,,0.2915,6.0203,"Mar 3, 09",2.961558
2009-03-04,37.73,38.43,39.71,36.25,2137720,5.5,5.3,5.59,5.38,14796846,,0.1967,3.868,"Mar 4, 09",3.013648
2009-03-05,38.5,37.98,40.38,37.05,1688394,5.55,5.48,5.67,5.35,11497900,,0.0283,0.5271,"Mar 5, 09",3.019713
2009-03-06,39.18,40.07,40.2,37.37,1281454,5.66,5.8,5.55,5.4,8916064,,0.04,0.7398,"Mar 6, 09",3.127112
2009-03-09,39.1,39.11,39.87,38.79,1743029,5.7,5.49,5.8,5.55,12049101,,0.0463,0.8681,"Mar 9, 09",3.144485
2009-03-10,39.9,39.59,40.88,38.9,2337744,5.6,5.7,5.83,5.72,16704687,,0.0,0.0,"Mar 10, 09",3.120988
2009-03-11,38.81,38.87,39.84,38.0,1579257,5.44,5.72,5.57,5.43,11066968,,-0.1464,-2.6369,"Mar 11, 09",3.013406
2009-03-12,41.36,38.17,40.0,37.2,2102785,5.91,5.42,5.76,5.36,14628275,,0.3531,6.8009,"Mar 12, 09",3.234236
2009-03-13,40.27,41.77,41.0,38.83,1421721,5.8,5.9,5.72,5.55,9995752,,-0.0846,-1.523,"Mar 13, 09",3.29585
2009-03-16,39.27,40.76,41.34,39.56,1736567,5.59,5.75,5.92,5.72,12433287,,-0.1054,-1.8686,"Mar 16, 09",3.114835
2009-03-17,41.89,39.47,42.76,39.6,1735069,5.98,5.8,6.07,5.54,12092971,,0.314,5.653,"Mar 17, 09",3.318055
2009-03-18,43.53,41.0,44.24,40.87,2367037,6.13,6.1,6.17,5.81,16645419,,0.1242,2.0832,"Mar 18, 09",3.448061
2009-03-19,42.14,43.09,43.89,42.22,1731359,6.0,6.18,6.08,6.0,12376717,,-0.0163,-0.265,"Mar 19, 09",3.500036
2009-03-20,43.71,43.54,43.02,42.22,1958566,5.98,6.25,6.23,5.88,13592572,,0.02,0.3385,"Mar 20, 09",3.510089
2009-03-23,45.4,43.65,44.7,41.2,2093111,6.3,6.0,6.3,6.0,14738416,,0.26,4.3144,"Mar 23, 09",3.694423
2009-03-24,44.24,44.02,45.38,43.96,1827155,6.5,6.39,6.63,6.14,12375120,,0.003,0.0471,"Mar 24, 09",3.746624
2009-03-25,42.96,44.49,45.9,40.6,2763816,5.99,6.47,6.41,6.05,19528652,,-0.272,-4.3243,"Mar 25, 09",3.434961
2009-03-26,42.64,42.03,42.94,42.8,2104283,6.2,6.06,6.21,6.04,14486868,,0.0273,0.4774,"Mar 26, 09",3.547638
2009-03-27,40.31,41.67,41.85,39.97,1591845,5.89,6.0,6.06,5.8,11179875,,-0.3043,-5.0116,"Mar 27, 09",3.277243
2009-03-30,42.04,40.14,43.21,39.92,2873705,6.0,5.92,6.06,5.75,19858255,,0.3419,5.942,"Mar 30, 09",3.436653
2009-03-31,44.45,43.61,45.7,41.98,1837836,6.26,6.07,6.29,5.96,13235923,,0.1334,2.2212,"Mar 31, 09",3.588471
2009-04-01,43.9,43.5,45.28,43.41,1507230,6.13,6.29,6.47,6.27,10438208,,-0.0074,-0.1189,"Apr 1, 09",3.670524
2009-04-02,44.19,45.9,46.03,44.89,1587494,6.23,6.44,6.41,6.26,11242079,,0.0388,0.6147,"Apr 2, 09",3.626173
2009-04-03,44.89,44.61,45.05,42.58,1047100,6.21,6.16,6.32,6.34,7237868,,-0.0089,-0.138,"Apr 3, 09",3.623513
2009-04-06,44.7,44.33,45.5,44.3,1827254,6.53,6.2,6.57,6.2,12647121,,0.2129,3.3521,"Apr 6, 09",3.705043
2009-04-07,44.0,44.9,45.2,45.13,1205414,6.26,6.46,6.73,6.38,8414189,,-0.1167,-1.8425,"Apr 7, 09",3.650079
2009-04-08,46.39,44.37,46.12,45.3,970286,6.52,6.3,6.45,6.54,6776098,,0.0829,1.3873,"Apr 8, 09",3.750652
2009-04-09,48.71,45.76,48.65,45.4,2045190,6.97,6.66,6.78,6.61,14018902,,0.3846,6.0811,"Apr 9, 09",3.964574
2009-04-13,51.74,49.01,51.54,47.4,3972707,7.28,6.71,7.18,6.93,27112467,,0.3596,5.4931,"Apr 13, 09",4.360007
